Year,Cause_Code,Cause_Name,State,Deaths,Age_Adjusted_Rate,Rate_Category,Deaths_Rate_Scaled
2017,Diabetes mellitus (E10-E14),Diabetes,South Carolina,1535,24.5,Low,1.535
2017,Diabetes mellitus (E10-E14),Diabetes,South Dakota,263,24.9,Low,0.263
2017,Diabetes mellitus (E10-E14),Diabetes,Tennessee,1915,24.0,Low,1.915
2017,Diabetes mellitus (E10-E14),Diabetes,Texas,5832,21.2,Low,5.832
2017,Diabetes mellitus (E10-E14),Diabetes,Utah,596,22.9,Low,0.596
2017,Diabetes mellitus (E10-E14),Diabetes,Vermont,163,19.2,Low,0.163
2017,Diabetes mellitus (E10-E14),Diabetes,Virginia,1967,20.1,Low,1.967
2017,Diabetes mellitus (E10-E14),Diabetes,Washington,1812,21.6,Low,1.812
2017,Diabetes mellitus (E10-E14),Diabetes,West Virginia,864,34.0,Low,0.864
2017,Diabetes mellitus (E10-E14),Diabetes,Wisconsin,1433,19.4,Low,1.433
2017,Diabetes mellitus (E10-E14),Diabetes,Wyoming,121,18.1,Low,0.121
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,647457,165.0,High,647.457
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alabama,13110,223.2,Very High,13.11
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,814,135.0,High,0.814
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,12398,141.9,High,12.398
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,8270,223.8,Very High,8.27
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,62797,142.9,High,62.797
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,7060,122.7,High,7.06
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,7138,141.6,High,7.138
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,1990,158.4,High,1.99
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District Of Columbia,1284,189.8,High,1.284
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,46440,145.8,High,46.44
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,18389,175.8,High,18.389
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,2575,129.8,High,2.575
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,3084,162.5,High,3.084
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,25394,163.3,High,25.394
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,14445,183.2,High,14.445
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,7180,167.4,High,7.18
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,5723,158.0,High,5.723
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,10343,195.9,High,10.343
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,11260,214.4,Very High,11.26
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,2844,143.5,High,2.844
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,11653,164.5,High,11.653
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,12140,134.7,High,12.14
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,25187,196.1,High,25.187
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,8230,119.1,High,8.23
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,7944,231.6,Very High,7.944
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,14820,191.1,High,14.82
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,2164,155.0,High,2.164
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,3581,149.3,High,3.581
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,6417,199.3,High,6.417
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,2721,149.7,High,2.721
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Jersey,18840,162.3,High,18.84
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Mexico,3896,151.4,High,3.896
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New York,44092,171.2,High,44.092
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Carolina,18808,156.5,High,18.808
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Dakota,1326,137.8,High,1.326
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,28008,186.2,High,28.008
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,10772,237.2,Very High,10.772
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,6942,134.0,High,6.942
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,32312,176.0,High,32.312
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2339,155.7,High,2.339
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,10418,172.0,High,10.418
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1710,150.1,High,1.71
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,16019,202.2,Very High,16.019
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,45346,169.2,High,45.346
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,3749,150.2,High,3.749
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1332,152.5,High,1.332
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,14861,154.5,High,14.861
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,11582,138.8,High,11.582
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,4849,192.0,High,4.849
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,11860,157.6,High,11.86
2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,1001,148.9,High,1.001
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,55672,14.3,Low,55.672
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,1176,20.2,Low,1.176
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,66,11.7,Low,0.066
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,876,10.1,Low,0.876
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,720,19.8,Low,0.72
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,6340,14.6,Low,6.34
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,577,10.1,Low,0.577
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,675,13.1,Low,0.675
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,184,14.9,Low,0.184
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District Of Columbia,79,11.4,Low,0.079
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,3057,9.6,Low,3.057
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1400,13.8,Low,1.4
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,637,29.6,Low,0.637
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,255,13.7,Low,0.255
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2402,15.6,Low,2.402
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1078,13.8,Low,1.078
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Iowa,578,13.2,Low,0.578
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kansas,546,15.0,Low,0.546
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kentucky,932,18.1,Low,0.932
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,785,15.1,Low,0.785
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,301,15.2,Low,0.301
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,990,14.0,Low,0.99
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1433,15.9,Low,1.433
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1798,14.2,Low,1.798
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,697,9.9,Low,0.697
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,782,23.0,Low,0.782
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1281,16.7,Low,1.281
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,185,13.3,Low,0.185
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,393,16.2,Low,0.393
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,636,19.6,Low,0.636
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,230,13.1,Low,0.23
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,1337,11.7,Low,1.337
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Mexico,338,13.6,Low,0.338
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New York,4517,17.7,Low,4.517
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Carolina,2076,17.5,Low,2.076
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Dakota,147,15.3,Low,0.147
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Ohio,2243,14.9,Low,2.243
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oklahoma,625,13.9,Low,0.625
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oregon,573,11.1,Low,0.573
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,2718,14.6,Low,2.718
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,206,13.9,Low,0.206
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Carolina,723,12.3,Low,0.723
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,217,19.0,Low,0.217
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1656,21.3,Low,1.656
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,2954,11.2,Low,2.954
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,334,13.3,Low,0.334
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,86,9.7,Low,0.086
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1245,13.1,Low,1.245
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,1041,12.6,Low,1.041
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,458,18.2,Low,0.458
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,974,12.9,Low,0.974
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,115,17.5,Low,0.115
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,United States,47173,14.0,Low,47.173
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alabama,836,16.6,Low,0.836
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Alaska,200,27.0,Low,0.2
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arizona,1327,18.2,Low,1.327
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Arkansas,631,20.8,Low,0.631
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,California,4312,10.5,Low,4.312
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Colorado,1181,20.3,Low,1.181
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Connecticut,405,10.5,Low,0.405
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Delaware,112,11.6,Low,0.112
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,District Of Columbia,47,6.6,Low,0.047
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Florida,3227,14.0,Low,3.227
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Georgia,1451,13.6,Low,1.451
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Hawaii,227,15.2,Low,0.227
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Idaho,392,23.2,Low,0.392
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Illinois,1474,11.2,Low,1.474
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Indiana,1092,16.3,Low,1.092
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Iowa,479,15.0,Low,0.479
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kansas,553,19.1,Low,0.553
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Kentucky,770,16.9,Low,0.77
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Louisiana,720,15.2,Low,0.72
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maine,274,18.9,Low,0.274
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Maryland,630,9.9,Low,0.63
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Massachusetts,682,9.5,Low,0.682
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Michigan,1457,14.1,Low,1.457
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,783,13.9,Low,0.783
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,445,15.0,Low,0.445
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Missouri,1151,18.5,Low,1.151
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Montana,311,28.9,Low,0.311
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nebraska,275,14.7,Low,0.275
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nevada,627,20.3,Low,0.627
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Hampshire,265,18.9,Low,0.265
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Jersey,795,8.3,Low,0.795
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New Mexico,491,23.3,Low,0.491
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,New York,1696,8.1,Low,1.696
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Carolina,1521,14.3,Low,1.521
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,North Dakota,154,20.1,Low,0.154
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Ohio,1740,14.8,Low,1.74
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oklahoma,756,19.1,Low,0.756
2007,All Causes,All causes,Pennsylvania,125104,793.2,Very High,125.104
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Oregon,825,19.0,Low,0.825
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Pennsylvania,2030,15.0,Low,2.03
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Rhode Island,129,11.8,Low,0.129
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Carolina,838,16.3,Low,0.838
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,South Dakota,191,22.5,Low,0.191
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Tennessee,1166,16.8,Low,1.166
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Texas,3778,13.4,Low,3.778
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Utah,663,22.7,Low,0.663
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Vermont,112,18.3,Low,0.112
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Virginia,1179,13.4,Low,1.179
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Washington,1297,16.9,Low,1.297
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,West Virginia,393,21.1,Low,0.393
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wisconsin,926,15.4,Low,0.926
2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Wyoming,157,26.9,Low,0.157
2017,Malignant neoplasms (C00-C97),Cancer,United States,599108,152.5,High,599.108
2017,Malignant neoplasms (C00-C97),Cancer,Alabama,10410,170.0,High,10.41
2017,Malignant neoplasms (C00-C97),Cancer,Alaska,926,139.2,High,0.926
2017,Malignant neoplasms (C00-C97),Cancer,Arizona,12008,135.8,High,12.008
2017,Malignant neoplasms (C00-C97),Cancer,Arkansas,6517,173.6,High,6.517
2017,Malignant neoplasms (C00-C97),Cancer,California,59516,136.8,High,59.516
2017,Malignant neoplasms (C00-C97),Cancer,Colorado,7829,131.0,High,7.829
2017,Malignant neoplasms (C00-C97),Cancer,Connecticut,6608,139.6,High,6.608
2017,Malignant neoplasms (C00-C97),Cancer,Delaware,2085,160.4,High,2.085
2017,Malignant neoplasms (C00-C97),Cancer,District Of Columbia,1031,152.8,High,1.031
2017,Malignant neoplasms (C00-C97),Cancer,Florida,45131,145.9,High,45.131
2017,Malignant neoplasms (C00-C97),Cancer,Georgia,17135,154.9,High,17.135
2017,Malignant neoplasms (C00-C97),Cancer,Hawaii,2456,128.6,High,2.456
2017,Malignant neoplasms (C00-C97),Cancer,Idaho,3020,153.2,High,3.02
2017,Malignant neoplasms (C00-C97),Cancer,Illinois,24150,157.9,High,24.15
2017,Malignant neoplasms (C00-C97),Cancer,Indiana,13462,170.0,High,13.462
2017,Malignant neoplasms (C00-C97),Cancer,Iowa,6449,158.0,High,6.449
2017,Malignant neoplasms (C00-C97),Cancer,Kansas,5494,157.2,High,5.494
2017,Malignant neoplasms (C00-C97),Cancer,Kentucky,10145,185.7,High,10.145
2017,Malignant neoplasms (C00-C97),Cancer,Louisiana,9513,174.9,High,9.513
2017,Malignant neoplasms (C00-C97),Cancer,Maine,3391,170.8,High,3.391
2017,Malignant neoplasms (C00-C97),Cancer,Maryland,10796,151.5,High,10.796
2017,Malignant neoplasms (C00-C97),Cancer,Massachusetts,12934,149.3,High,12.934
2017,Malignant neoplasms (C00-C97),Cancer,Michigan,20671,161.3,High,20.671
2017,Malignant neoplasms (C00-C97),Cancer,Minnesota,9896,146.8,High,9.896
2017,Malignant neoplasms (C00-C97),Cancer,Mississippi,6526,183.1,High,6.526
2017,Malignant neoplasms (C00-C97),Cancer,Missouri,12971,167.3,High,12.971
2017,Malignant neoplasms (C00-C97),Cancer,Montana,2145,152.6,High,2.145
2017,Malignant neoplasms (C00-C97),Cancer,Nebraska,3502,152.6,High,3.502
2017,Malignant neoplasms (C00-C97),Cancer,Nevada,5283,155.3,High,5.283
2017,Malignant neoplasms (C00-C97),Cancer,New Hampshire,2760,153.5,High,2.76
2017,Malignant neoplasms (C00-C97),Cancer,New Jersey,16264,144.6,High,16.264
2017,Malignant neoplasms (C00-C97),Cancer,New Mexico,3620,138.3,High,3.62
2017,Malignant neoplasms (C00-C97),Cancer,New York,34956,141.2,High,34.956
2017,Malignant neoplasms (C00-C97),Cancer,North Carolina,19474,157.1,High,19.474
2017,Malignant neoplasms (C00-C97),Cancer,North Dakota,1280,142.6,High,1.28
2017,Malignant neoplasms (C00-C97),Cancer,Ohio,25643,171.2,High,25.643
2017,Malignant neoplasms (C00-C97),Cancer,Oklahoma,8203,177.3,High,8.203
2017,Malignant neoplasms (C00-C97),Cancer,Oregon,8083,154.2,High,8.083
2017,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,28387,161.0,High,28.387
2017,Malignant neoplasms (C00-C97),Cancer,Rhode Island,2154,154.2,High,2.154
2017,Malignant neoplasms (C00-C97),Cancer,South Carolina,10356,162.7,High,10.356
2017,Malignant neoplasms (C00-C97),Cancer,South Dakota,1715,156.9,High,1.715
2017,Malignant neoplasms (C00-C97),Cancer,Tennessee,14302,173.4,High,14.302
2017,Malignant neoplasms (C00-C97),Cancer,Texas,40668,146.5,High,40.668
2017,Malignant neoplasms (C00-C97),Cancer,Utah,3161,120.3,High,3.161
2017,Malignant neoplasms (C00-C97),Cancer,Vermont,1434,164.5,High,1.434
2017,Malignant neoplasms (C00-C97),Cancer,Virginia,15064,152.6,High,15.064
2017,Malignant neoplasms (C00-C97),Cancer,Washington,12664,148.4,High,12.664
2017,Malignant neoplasms (C00-C97),Cancer,West Virginia,4654,179.4,High,4.654
2017,Malignant neoplasms (C00-C97),Cancer,Wisconsin,11318,153.2,High,11.318
2017,Malignant neoplasms (C00-C97),Cancer,Wyoming,948,136.1,High,0.948
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,United States,50633,13.0,Low,50.633
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,980,16.5,Low,0.98
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,54,9.9,Low,0.054
2017,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,540,6.2,Low,0.54
